ticker,category,bin,direction,p,y,gross_pnl,fee,net_pnl
KXDROZMENTION-26JUN02-AFFO,Mentions,"(0.8, 0.9]",-1,0.81,1.0,-0.645,0.01602825,-0.66102825
KXDROZMENTION-26JUN02-TRUMR,Mentions,"(0.8, 0.9]",-1,0.82,1.0,-0.635,0.016224250000000003,-0.6512242500000001
KXDROZMENTION-26JUN02-CHRO,Mentions,"(0.7, 0.8]",-1,0.72,0.0,0.385,0.016574250000000002,0.36842575
KXDROZMENTION-26JUN02-MENT,Mentions,"(0.8, 0.9]",-1,0.81,0.0,0.355,0.01602825,0.33897174999999996
KXINXMAXMM-30JUN2026-7610,Financials,"(0.9, 1.0]",-1,0.99,1.0,-0.505,0.017498250000000003,-0.52249825
KXACBGAME-26JUN021300FCBMUR-FCB,Sports,"(0.9, 1.0]",-1,0.97,1.0,-0.505,0.017498250000000003,-0.52249825
KXINXU-26JUN02H1600-T7474.9999,Financials,"(0.9, 1.0]",-1,0.99,1.0,-0.025000000000000022,0.0017062500000000016,-0.026706250000000025
KXNASDAQ100U-26JUN02H1600-T30099.99,Financials,"(0.9, 1.0]",-1,0.93,1.0,-0.09499999999999997,0.006018249999999999,-0.10101824999999998
KXHEARINGMENTION-26JUN02-SOMA,Mentions,"(0.3, 0.4]",-1,0.3464,0.0,-0.10359999999999991,0.0006930000000000006,-0.10429299999999991
KXHEARINGMENTION-26JUN02-AMER,Mentions,"(0.3, 0.4]",-1,0.35,0.0,-0.10000000000000009,0.0006930000000000006,-0.10069300000000009
KXATPMENTION-26JUN02JODZVE-TOP,Mentions,"(0.8, 0.9]",-1,0.82,1.0,-0.67,0.015477,-0.685477
KXHEARINGMENTION-26JUN02-FRAU,Mentions,"(0.6, 0.7]",-1,0.62,0.0,0.29499999999999993,0.01455825,0.28044174999999993
KXHEARINGMENTION-26JUN02-BODY,Mentions,"(0.4, 0.5]",-1,0.5,0.0,0.050000000000000044,0.0033250000000000033,0.04667500000000004
KXHEARINGMENTION-26JUN02-ILLE,Mentions,"(0.5, 0.6]",-1,0.5492,0.0,0.09919999999999995,0.006255155199999998,0.09294484479999995
KXATPMENTION-26JUN02MENFON-TOP,Mentions,"(0.8, 0.9]",-1,0.81,1.0,-0.645,0.01602825,-0.66102825
KXPOLITICSMENTION-26JUN02-FENT,Mentions,"(0.5, 0.6]",-1,0.5067,1.0,-0.9433,0.0037439576999999985,-0.9470439577
KXPOLITICSMENTION-26JUN02-EPST,Mentions,"(0.4, 0.5]",-1,0.43,1.0,-1.02,0.0006930000000000006,-1.020693
KXPOLITICSMENTION-26JUN02-IRAN,Mentions,"(0.5, 0.6]",-1,0.5094,0.0,0.0593999999999999,0.003911014799999994,0.0554889851999999
KXPOLITICSMENTION-26JUN02-PAM,Mentions,"(0.3, 0.4]",-1,0.3376,0.0,-0.11240000000000006,0.0006930000000000006,-0.11309300000000005
KXPOLITICSMENTION-26JUN02-NATI,Mentions,"(0.6, 0.7]",-1,0.6797,0.0,0.22970000000000002,0.012385653700000002,0.21731434630000002
KXTRUEV-26JUN02-T1219.05,Economics,"(0.9, 1.0]",-1,0.9218,1.0,-0.5732,0.017124923200000003,-0.5903249232000001
KXTRUEV-26JUN02-T1249.05,Economics,"(0.9, 1.0]",-1,0.97,1.0,-0.525,0.017456250000000003,-0.54245625
KXTRUEV-26JUN02-T1259.05,Economics,"(0.8, 0.9]",-1,0.9,1.0,-0.595,0.01686825,-0.61186825
KXTRUFTSA-26JUN02-T3120000,Economics,"(-0.001, 0.1]",1,0.02,0.0,-0.515,0.017484250000000003,-0.53248425
KXTRUFTSA-26JUN02-T2220000,Economics,"(0.9, 1.0]",-1,0.93,0.0,0.4600000000000001,0.017388000000000004,0.44261200000000006
KXTRUFGAS-26JUN02-T4.40,Economics,"(0.9, 1.0]",-1,0.92,0.0,0.42500000000000004,0.017106250000000003,0.40789375000000005
KXTRUFTSA-26JUN02-T2920000,Economics,"(-0.001, 0.1]",1,0.02,0.0,-0.515,0.017484250000000003,-0.53248425
KXTRUFTSA-26JUN02-T2820000,Economics,"(-0.001, 0.1]",1,0.01,0.0,-0.505,0.017498250000000003,-0.52249825
KXTRUFTSA-26JUN02-T2520000,Economics,"(-0.001, 0.1]",1,0.02,0.0,-0.515,0.017484250000000003,-0.53248425
KXTRUFTSA-26JUN02-T2620000,Economics,"(-0.001, 0.1]",1,0.01,0.0,-0.505,0.017498250000000003,-0.52249825
KXBTC-26JUN0220-B67450,Crypto,"(0.2, 0.3]",-1,0.3,0.0,0.15000000000000002,0.008925000000000002,0.141075
KXEARNINGSMENTIONULTA-26JUN02-UNCE,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.175,0.01010625,-0.18510625
KXEARNINGSMENTIONULTA-26JUN02-AI,Mentions,"(0.6, 0.7]",-1,0.69,1.0,-0.43000000000000005,0.017157000000000002,-0.447157
KXEARNINGSMENTIONULTA-26JUN02-GOOG,Mentions,"(0.6, 0.7]",-1,0.63,1.0,-0.6,0.016800000000000002,-0.6168
KXEARNINGSMENTIONULTA-26JUN02-REWA,Mentions,"(0.4, 0.5]",-1,0.47,1.0,-0.64,0.016128000000000003,-0.656128
KXNBAFINALSPRICE-26JUNGAME1-700,Financials,"(0.9, 1.0]",-1,0.98,0.0,0.49,0.017493,0.472507
KXNBAFINALSPRICE-26JUNGAME1-600,Financials,"(0.9, 1.0]",-1,0.98,1.0,-0.51,0.017493,-0.527493
KXMLBF5TOTAL-26JUN021910KCCIN-5,Sports,"(0.5, 0.6]",-1,0.52,0.0,0.040000000000000036,0.002688000000000003,0.03731200000000003
KXMLBF5-26JUN021905CLENYY-NYY,Sports,"(0.5, 0.6]",-1,0.6,0.0,0.12,0.007392000000000001,0.112608
KXMLBF5TOTAL-26JUN021905CLENYY-2,Sports,"(0.8, 0.9]",-1,0.81,1.0,-0.6799999999999999,0.015232000000000004,-0.695232
KXMLBTEAMTOTAL-26JUN021840DETTB-DET4,Sports,"(0.5, 0.6]",-1,0.5587,1.0,-0.9313,0.0044786217,-0.9357786217
KXMLBF5TOTAL-26JUN021940CWSMIN-1,Sports,"(0.9, 1.0]",-1,0.94,1.0,-0.555,0.01728825,-0.57228825
KXMLBHR-26JUN021840SDPHI-PHITTURNER7-1,Sports,"(0.1, 0.2]",1,0.13,0.0,-0.265,0.013634250000000002,-0.27863425
KXMLBHR-26JUN021840SDPHI-SDFTATIS23-1,Sports,"(0.1, 0.2]",1,0.15,0.0,-0.635,0.016224250000000003,-0.6512242500000001
KXMLBTOTAL-26JUN021845MIAWSH-13,Sports,"(0.2, 0.3]",-1,0.25,0.0,0.10999999999999999,0.006853,0.10314699999999999
KXBTCD-26JUN0222-T66999.99,Crypto,"(0.2, 0.3]",-1,0.2841,0.0,0.2791,0.0140842233,0.26501577670000004
KXPERSONMENTION-26JUN02C-PHAN,Mentions,"(0.5, 0.6]",-1,0.52,1.0,-0.8999999999999999,0.006300000000000005,-0.9062999999999999
KXPERSONMENTION-26JUN02C-WOLV,Mentions,"(0.8, 0.9]",-1,0.83,1.0,-0.5900000000000001,0.016933,-0.6069330000000001
KXPERSONMENTION-26JUN02C-NQE,Mentions,"(-0.001, 0.1]",1,0.02,0.0,-0.44,0.017248000000000003,-0.457248
KXPERSONMENTION-26JUN02C-XBOX,Mentions,"(-0.001, 0.1]",1,0.08,0.0,-0.5,0.0175,-0.5175
KXPERSONMENTION-26JUN02C-JOHN,Mentions,"(0.4, 0.5]",-1,0.42,0.0,0.0,0.0006930000000000006,-0.0006930000000000006
KXPSAKIMENTION-26JUN02-NQE,Mentions,"(-0.001, 0.1]",1,0.01,0.0,-0.43,0.017157000000000002,-0.44715699999999997
KXMLBKS-26JUN021940CWSMIN-CWSDMARTIN65-8,Sports,"(0.1, 0.2]",1,0.2,0.0,-0.31,0.014972999999999998,-0.324973
KXMLBKS-26JUN021905CLENYY-CLEJCANTILLO54-4,Sports,"(0.7, 0.8]",-1,0.72,1.0,-0.77,0.012397,-0.782397
KXMLBKS-26JUN021940SFMIL-MILKHARRISON52-5,Sports,"(0.7, 0.8]",-1,0.75,1.0,-0.65,0.015925,-0.665925
KXMLBHR-26JUN021940SFMIL-MILGMITCHELL5-1,Sports,"(0.1, 0.2]",1,0.11,0.0,-0.165,0.00964425,-0.17464425
KXTRUMPENDORSEMENTS-26JUN06-A3,Politics,"(0.9, 1.0]",-1,0.92,1.0,-0.11999999999999994,0.0073919999999999975,-0.12739199999999995
KXTRUMPENDORSEMENTS-26JUN06-A5,Politics,"(0.8, 0.9]",-1,0.87,1.0,-0.16999999999999998,0.009877000000000002,-0.17987699999999998
KXTRUMPENDORSEMENTS-26JUN06-A10,Politics,"(0.8, 0.9]",-1,0.81,1.0,-0.22999999999999993,0.012396999999999997,-0.24239699999999992
KXMLBHRR-26JUN021945TEXSTL-TEXJJUNG6-2,Sports,"(0.5, 0.6]",-1,0.56,1.0,-0.9299999999999999,0.004557000000000005,-0.934557
KXMLBHRR-26JUN022005ATHCHC-ATHNKURTZ16-1,Sports,"(0.7, 0.8]",-1,0.71,1.0,-0.785,0.01181425,-0.7968142500000001
KXNHLSPREAD-26JUN02VGKCAR-VGK1,Sports,"(0.2, 0.3]",-1,0.25,0.0,0.14500000000000002,0.008678250000000002,0.13632175000000002
KXNHLPTS-26JUN02VGKCAR-VGKPDOROFEYEV16-1,Sports,"(0.5, 0.6]",-1,0.515,0.0,0.03500000000000003,0.002364250000000002,0.032635750000000026
KXAAAGASD-26JUN03-4.265,Economics,"(0.4, 0.5]",-1,0.49,0.0,-0.004999999999999893,0.0006930000000000006,-0.005692999999999894
KXAAAGASD-26JUN03-4.210,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.14500000000000002,0.008678250000000002,-0.15367825000000002
KXAAAGASD-26JUN03-4.270,Economics,"(0.9, 1.0]",-1,0.95,0.0,0.45499999999999996,0.01735825,0.43764174999999994
KXAAAGASD-26JUN03-4.220,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXAAAGASD-26JUN03-4.240,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.505,0.017498250000000003,-0.52249825
KXAAAGASD-26JUN03-4.235,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.505,0.017498250000000003,-0.52249825
KXAAAGASD-26JUN03-4.230,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.505,0.017498250000000003,-0.52249825
KXAAAGASD-26JUN03-4.225,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXAAAGASD-26JUN03-4.215,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXNHLMENTION-26JUN02VGKCAR-BUZZ,Mentions,"(0.2, 0.3]",-1,0.29,0.0,-0.14500000000000002,0.0006930000000000006,-0.14569300000000002
KXNHLMENTION-26JUN02VGKCAR-SLAP,Mentions,"(0.6, 0.7]",-1,0.64,0.0,0.20500000000000007,0.011408250000000003,0.19359175000000006
KXNHLMENTION-26JUN02VGKCAR-GLAS,Mentions,"(0.9, 1.0]",-1,0.908,1.0,-0.5269999999999999,0.01744897,-0.5444489699999999
KXNHLMENTION-26JUN02VGKCAR-CROS,Mentions,"(0.9, 1.0]",-1,0.9511,1.0,-0.12890000000000007,0.007859935300000004,-0.13675993530000008
KXNHLMENTION-26JUN02VGKCAR-SHOO,Mentions,"(0.2, 0.3]",-1,0.23,0.0,-0.20500000000000007,0.0006930000000000006,-0.20569300000000007
KXNHLMENTION-26JUN02VGKCAR-SHUT,Mentions,"(0.5, 0.6]",-1,0.6,0.0,0.16500000000000004,0.009644250000000002,0.15535575000000004
KXNHLMENTION-26JUN02VGKCAR-NQE,Mentions,"(-0.001, 0.1]",1,0.0104,0.0,-0.060399999999999995,0.0039726288,-0.0643726288
KXMLBTOTAL-26JUN022140NYMSEA-5,Sports,"(0.7, 0.8]",-1,0.79,1.0,-0.6849999999999999,0.015104250000000003,-0.70010425
KXMLBHR-26JUN022140NYMSEA-SEACEMERSON85-1,Sports,"(0.1, 0.2]",1,0.12,0.0,-0.18,0.010332000000000001,-0.190332
KXMLBHIT-26JUN022138COLLAA-COLETOVAR14-1,Sports,"(0.5, 0.6]",-1,0.5999,0.0,0.3399,0.0157057593,0.32419424069999997
KXDOGE15M-26JUN030300-00,Crypto,"(0.2, 0.3]",-1,0.2729,0.0,0.2428999999999999,0.012872971299999997,0.23002702869999989
KXBTCD-26JUN0304-T67099.99,Crypto,"(0.2, 0.3]",-1,0.2265,1.0,-0.7785,0.012070642500000003,-0.7905706425
KXLOVEISLMENTION-26JUN02-DRAM,Mentions,"(0.5, 0.6]",-1,0.56,0.0,0.30000000000000004,0.014700000000000003,0.28530000000000005
KXLOVEISLMENTION-26JUN02-EX,Mentions,"(0.6, 0.7]",-1,0.64,1.0,-0.855,0.008678250000000002,-0.86367825
KXSTARMERMENTIONB-26JUN03-UKRA,Mentions,"(0.8, 0.9]",-1,0.82,0.0,0.3699999999999999,0.016317,0.35368299999999986
KXSTARMERMENTIONB-26JUN03-RESI,Mentions,"(0.8, 0.9]",-1,0.82,0.0,0.3699999999999999,0.016317,0.35368299999999986
KXSTARMERMENTIONB-26JUN03-AFFO,Mentions,"(0.8, 0.9]",-1,0.82,1.0,-0.6300000000000001,0.016317,-0.6463170000000001
KXSTARMERMENTIONB-26JUN03-EPST,Mentions,"(0.3, 0.4]",-1,0.38,0.0,-0.07000000000000006,0.0006930000000000006,-0.07069300000000006
KXLOVEISLMENTION-26JUN02-IG,Mentions,"(0.4, 0.5]",-1,0.5,0.0,0.10000000000000009,0.006300000000000005,0.09370000000000009
KXSTARMERMENTIONB-26JUN03-IRAN,Mentions,"(0.7, 0.8]",-1,0.73,0.0,0.28,0.014112000000000001,0.265888
KXMLBMENTION-26JUN02SDPHI-DOUB,Mentions,"(0.8, 0.9]",-1,0.9,1.0,-0.53,0.017437,-0.5474370000000001
KXMLBMENTION-26JUN02SDPHI-PITC,Mentions,"(0.3, 0.4]",-1,0.4,0.0,-0.03499999999999992,0.0006930000000000006,-0.03569299999999992
KXMLBMENTION-26JUN02SDPHI-WILD,Mentions,"(0.6, 0.7]",-1,0.68,0.0,0.24,0.012768,0.227232
KXMLBMENTION-26JUN02SDPHI-BULL,Mentions,"(0.8, 0.9]",-1,0.9,1.0,-0.13999999999999996,0.008428,-0.14842799999999995
KXMLBMENTION-26JUN02SDPHI-CITI,Mentions,"(0.8, 0.9]",-1,0.82,1.0,-0.6200000000000001,0.016492,-0.6364920000000001
KXWTACHALLENGERMATCH-26JUN02KRUSAK-KRU,Sports,"(0.7, 0.8]",-1,0.74,1.0,-0.72,0.014112000000000001,-0.734112
KXUSISMSERV-26JUN03-T56.0,Economics,"(-0.001, 0.1]",1,0.01,0.0,-0.505,0.017498250000000003,-0.52249825
KXUSISMSERV-26JUN03-T56.5,Economics,"(-0.001, 0.1]",1,0.01,0.0,-0.505,0.017498250000000003,-0.52249825
KXUSISMSERV-26JUN03-T55.5,Economics,"(-0.001, 0.1]",1,0.01,0.0,-0.505,0.017498250000000003,-0.52249825
KXUSISMSERV-26JUN03-T52.0,Economics,"(0.4, 0.5]",-1,0.4958,1.0,-0.9992,0.0006930000000000006,-0.999893
KXLOLGAME-26JUN030700NEWUWI-NEW,Sports,"(0.1, 0.2]",1,0.12,0.0,-0.495,0.01749825,-0.51249825
KXCS2GAME-26JUN030930THUBIG-BIG,Sports,"(0.7, 0.8]",-1,0.76,1.0,-0.71,0.014413000000000002,-0.724413
KXUE-RUS26MAY-2.3,Economics,"(0.4, 0.5]",-1,0.49,0.0,0.0,0.0006930000000000006,-0.0006930000000000006
KXUE-RUS26MAY-2.4,Economics,"(0.4, 0.5]",-1,0.49,0.0,0.0,0.0006930000000000006,-0.0006930000000000006
KXUE-RUS26MAY-2.5,Economics,"(0.4, 0.5]",-1,0.49,0.0,0.0,0.0006930000000000006,-0.0006930000000000006
KXUE-RUS26MAY-2.2,Economics,"(0.4, 0.5]",-1,0.49,0.0,0.0,0.0006930000000000006,-0.0006930000000000006
KXHEARINGMENTION-26JUN03C-NQE,Mentions,"(-0.001, 0.1]",1,0.02,0.0,-0.51,0.017493,-0.527493
KXHEARINGMENTION-26JUN03C-DEI,Mentions,"(0.5, 0.6]",-1,0.5494,0.0,0.05940000000000001,0.003911014800000001,0.05548898520000001
KXHEARINGMENTION-26JUN03C-MENT,Mentions,"(0.7, 0.8]",-1,0.79,1.0,-0.7,0.014700000000000003,-0.7147
KXHEARINGMENTION-26JUN03C-DYSP,Mentions,"(0.7, 0.8]",-1,0.78,1.0,-0.7,0.014700000000000003,-0.7147
KXHEARINGMENTION-26JUN03C-EXPE,Mentions,"(0.7, 0.8]",-1,0.79,1.0,-0.7,0.014700000000000003,-0.7147
KXHEARINGMENTION-26JUN03-MUTI,Mentions,"(0.5, 0.6]",-1,0.58,0.0,0.125,0.007656250000000001,0.11734375
KXHEARINGMENTION-26JUN03-IRRE,Mentions,"(0.6, 0.7]",-1,0.69,1.0,-0.7650000000000001,0.012584249999999996,-0.7775842500000001
KXHEARINGMENTION-26JUN03C-NONB,Mentions,"(0.5, 0.6]",-1,0.5671,0.0,0.07710000000000006,0.004980891300000004,0.07211910870000006
KXJETFUEL-26JUN03-T4.10,Economics,"(-0.001, 0.1]",1,0.08,0.0,-0.13,0.007917,-0.137917
KXJETFUEL-26JUN03-T4.30,Economics,"(-0.001, 0.1]",1,0.07,0.0,-0.11000000000000001,0.0068530000000000015,-0.11685300000000001
KXBESSENTMTPMENTION-26JUN03-NQE,Mentions,"(-0.001, 0.1]",1,0.02,0.0,-0.47500000000000003,0.017456250000000003,-0.49245625000000004
KXBESSENTMTPMENTION-26JUN03-CRYP,Mentions,"(0.4, 0.5]",-1,0.45,1.0,-1.0050000000000001,0.0006930000000000006,-1.0056930000000002
KXBESSENTMTPMENTION-26JUN03-OIL,Mentions,"(0.7, 0.8]",-1,0.74,1.0,-0.7150000000000001,0.01426425,-0.7292642500000001
KXBESSENTMTPMENTION-26JUN03-GDP,Mentions,"(0.7, 0.8]",-1,0.753,1.0,-0.702,0.014643720000000002,-0.71664372
KXBESSENTMTPMENTION-26JUN03-STOC,Mentions,"(0.8, 0.9]",-1,0.82,0.0,0.365,0.016224250000000003,0.34877575
KXBESSENTMTPMENTION-26JUN03-AI,Mentions,"(0.5, 0.6]",-1,0.5988,0.0,0.14379999999999993,0.008618509199999997,0.13518149079999994
KXHEARINGMENTION-26JUN03-KRIS,Mentions,"(0.2, 0.3]",-1,0.285,1.0,-1.205,0.0006930000000000006,-1.2056930000000001
KXHEARINGMENTION-26JUN03-AMER,Mentions,"(0.2, 0.3]",-1,0.2465,0.0,-0.24350000000000005,0.0006930000000000006,-0.24419300000000005
KXHEARINGMENTION-26JUN03-NATI,Mentions,"(0.3, 0.4]",-1,0.3953,0.0,-0.0947,0.0006930000000000006,-0.095393
KXEARNINGSMENTIONM-26JUN03-MARK,Mentions,"(0.8, 0.9]",-1,0.8773,1.0,-0.12770000000000004,0.007797489700000002,-0.13549748970000003
KXEARNINGSMENTIONM-26JUN03-HEAD,Mentions,"(0.5, 0.6]",-1,0.5934,1.0,-0.5166,0.0174807108,-0.5340807108
KXEARNINGSMENTIONM-26JUN03-FRAG,Mentions,"(0.7, 0.8]",-1,0.7621,1.0,-0.2829,0.014200731300000002,-0.2971007313
KXEARNINGSMENTIONM-26JUN03-DIVI,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.18,0.010332000000000001,-0.190332
KXEARNINGSMENTIONM-26JUN03-CHIN,Mentions,"(0.7, 0.8]",-1,0.7109,1.0,-0.36910000000000004,0.016300563300000005,-0.38540056330000005
KXEARNINGSMENTIONM-26JUN03-TARI,Mentions,"(0.7, 0.8]",-1,0.75,1.0,-0.305,0.014838250000000002,-0.31983825
KXEARNINGSMENTIONM-26JUN03-BACK,Mentions,"(0.6, 0.7]",-1,0.6795,1.0,-0.4255,0.0171114825,-0.4426114825
KXEARNINGSMENTIONM-26JUN03-AUTO,Mentions,"(0.4, 0.5]",-1,0.48,1.0,-0.63,0.016317,-0.646317
KXNETANYAHUMENTION-26JUN03-TERR,Mentions,"(0.3, 0.4]",-1,0.3976,1.0,-1.0524,0.0006930000000000006,-1.053093
KXNETANYAHUMENTION-26JUN03-TRUM,Mentions,"(0.8, 0.9]",-1,0.834,1.0,-0.6160000000000001,0.01655808,-0.6325580800000001
KXNETANYAHUMENTION-26JUN03-DRON,Mentions,"(0.3, 0.4]",-1,0.3941,1.0,-1.0559,0.0006930000000000006,-1.0565930000000001
KXNETANYAHUMENTION-26JUN03-GAZA,Mentions,"(0.6, 0.7]",-1,0.62,1.0,-0.8300000000000001,0.009876999999999999,-0.8398770000000001
KXNETANYAHUMENTION-26JUN03-HORM,Mentions,"(0.3, 0.4]",-1,0.39,0.0,-0.06000000000000005,0.0006930000000000006,-0.06069300000000005
KXRUBIOMENTION-26JUN03-UKRA,Mentions,"(0.7, 0.8]",-1,0.72,1.0,-0.7250000000000001,0.013956249999999998,-0.7389562500000001
KXRUBIOMENTION-26JUN03-NATO,Mentions,"(0.5, 0.6]",-1,0.53,1.0,-0.915,0.005444249999999999,-0.9204442500000001
KXRUBIOMENTION-26JUN03-CHIN,Mentions,"(0.8, 0.9]",-1,0.82,1.0,-0.625,0.01640625,-0.64140625
KXINXU-26JUN03H1500-T7554.9999,Financials,"(0.9, 1.0]",-1,0.95,1.0,-0.07500000000000001,0.004856250000000001,-0.07985625000000002
KXRUBIOMENTION-26JUN03-TRUM,Mentions,"(0.5, 0.6]",-1,0.5928,0.0,0.14779999999999993,0.008816861199999998,0.13898313879999993
KXRUBIOMENTION-26JUN03-TARI,Mentions,"(0.4, 0.5]",-1,0.4936,0.0,0.04859999999999998,0.0032366627999999985,0.04536333719999998
KXRUBIOMENTION-26JUN03-FRAU,Mentions,"(0.4, 0.5]",-1,0.4067,0.0,-0.0383,0.0006930000000000006,-0.038993
KXINXU-26JUN03H1600-T7524.9999,Financials,"(0.9, 1.0]",-1,0.95,1.0,-0.06500000000000006,0.004254250000000004,-0.06925425000000006
KXMLBHIT-26JUN031340CWSMIN-MINTLARNACH9-1,Sports,"(0.5, 0.6]",-1,0.59,0.0,0.5449999999999999,0.017358250000000002,0.5276417499999999
KXATPMENTION-26JUN03BERARN-JANN,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.605,0.016728250000000004,-0.62172825
KXMLBPITCHEROTM-26MAYAL-JSORIANO59,Sports,"(0.1, 0.2]",1,0.15,0.0,-0.64,0.016128000000000003,-0.656128
KXMLBHIT-26JUN031540NYMSEA-SEAJCRAWFORD3-1,Sports,"(0.5, 0.6]",-1,0.6,1.0,-0.45000000000000007,0.017325,-0.46732500000000005
KXEARNINGSMENTIONAVGO-26JUN03-OPTI,Mentions,"(0.3, 0.4]",-1,0.3493,1.0,-1.0707,0.0006930000000000006,-1.071393
KXEARNINGSMENTIONAVGO-26JUN03-QUAN,Mentions,"(0.2, 0.3]",-1,0.27,0.0,-0.1499999999999999,0.0006930000000000006,-0.1506929999999999
KXEARNINGSMENTIONCRWD-26JUN03-CHIN,Mentions,"(0.2, 0.3]",-1,0.24,0.0,0.235,0.012584250000000002,0.22241575
KXEARNINGSMENTIONCRWD-26JUN03-GEN,Mentions,"(0.4, 0.5]",-1,0.47,0.0,0.355,0.01602825,0.33897174999999996
KXEARNINGSMENTIONCRWD-26JUN03-AWS,Mentions,"(0.7, 0.8]",-1,0.7419,1.0,-0.3181,0.0151838673,-0.3332838673
KXEARNINGSMENTIONCRWD-26JUN03-CLAU,Mentions,"(0.6, 0.7]",-1,0.649,1.0,-0.7709999999999999,0.012359130000000005,-0.7833591299999999
KXEARNINGSMENTIONCRWD-26JUN03-CONS,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.175,0.01010625,-0.18510625
KXEARNINGSMENTIONCRWD-26JUN03-SHAD,Mentions,"(0.3, 0.4]",-1,0.34,1.0,-0.7749999999999999,0.012206250000000005,-0.7872062499999999
KXRUBIOMENTION-26JUN02B-AI,Mentions,"(0.4, 0.5]",-1,0.4047,1.0,-1.0403,0.0006930000000000006,-1.040993
KXRUBIOMENTION-26JUN02B-BOAR,Mentions,"(0.4, 0.5]",-1,0.4969,0.0,0.05190000000000006,0.0034444473000000034,0.04845555270000006
KXRUBIOMENTION-26JUN02B-OIL,Mentions,"(0.5, 0.6]",-1,0.5035,1.0,-0.9415,0.0038554425,-0.9453554425
KXRUBIOMENTION-26JUN02B-HORM,Mentions,"(0.4, 0.5]",-1,0.4979,1.0,-0.9471,0.003507111299999997,-0.9506071113000001
KXMLBF5SPREAD-26JUN031840SDPHI-SD3,Sports,"(0.1, 0.2]",1,0.16,0.0,-0.645,0.01602825,-0.66102825
KXTRUFTSA-26JUN03-T2270000,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.41000000000000003,0.016933,-0.426933
KXTRUEV-26JUN03-T1231.01,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.505,0.017498250000000003,-0.52249825
KXTRUEV-26JUN03-T1241.01,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.505,0.017498250000000003,-0.52249825
KXTRUEV-26JUN03-T1261.01,Economics,"(0.9, 1.0]",-1,0.92,1.0,-0.575,0.017106250000000003,-0.59210625
KXTRUEV-26JUN03-T1271.01,Economics,"(0.8, 0.9]",-1,0.89,0.0,0.395,0.016728250000000004,0.37827175
KXTRUEV-26JUN03-T1281.01,Economics,"(0.9, 1.0]",-1,0.91,0.0,0.41500000000000004,0.016994250000000002,0.39800575000000005
KXTRUEV-26JUN03-T1301.01,Economics,"(0.4, 0.5]",-1,0.5,0.0,0.0050000000000000044,0.0006930000000000006,0.0043070000000000035
KXTRUEV-26JUN03-T1331.01,Economics,"(-0.001, 0.1]",1,0.05,0.0,-0.545,0.01735825,-0.5623582500000001
KXTRUEV-26JUN03-T1321.01,Economics,"(-0.001, 0.1]",1,0.1,0.0,-0.595,0.01686825,-0.61186825
KXTRUEV-26JUN03-T1341.01,Economics,"(-0.001, 0.1]",1,0.07,0.0,-0.565,0.017204250000000004,-0.58220425
KXTRUFTSA-26JUN03-T2570000,Economics,"(-0.001, 0.1]",1,0.01,0.0,-0.46,0.017388000000000004,-0.47738800000000003
KXTRUEV-26JUN03-T1251.01,Economics,"(0.9, 1.0]",-1,0.95,1.0,-0.545,0.01735825,-0.5623582500000001
KXTRUFEGGS-26JUN03-T2.63,Economics,"(-0.001, 0.1]",1,0.01,1.0,0.495,0.017498250000000003,0.47750175
KXRUBIOMENTION-26JUN02B-NATO,Mentions,"(0.4, 0.5]",-1,0.46,1.0,-0.9850000000000001,0.0010342499999999935,-0.9860342500000001
KXRUBIOMENTION-26JUN02B-TRUM,Mentions,"(0.2, 0.3]",-1,0.2474,0.0,-0.1976,0.0006930000000000006,-0.198293
KXHYPE15M-26JUN032100-00,Crypto,"(0.2, 0.3]",-1,0.2356,0.0,0.23060000000000003,0.012419654800000002,0.21818034520000001
KXAUTRADEBAL-26JUN03-T0.0,Economics,"(0.4, 0.5]",-1,0.46,1.0,-1.0350000000000001,0.0006930000000000006,-1.0356930000000002
KXAUTRADEBAL-26JUN03-T0.5,Economics,"(0.4, 0.5]",-1,0.42,1.0,-1.0750000000000002,0.0006930000000000006,-1.0756930000000002
KXNBARETURN-26JUNNYKMROBINSON23-614,Sports,"(0.7, 0.8]",-1,0.71,1.0,-0.78,0.012012,-0.792012
KXMLBKS-26JUN031915TORATL-ATLGHOLMES66-7,Sports,"(0.2, 0.3]",-1,0.21,0.0,-0.28500000000000014,0.0006930000000000006,-0.28569300000000014
